ilkid,firstname,lastname,leag,Season_Effic,Season_FG_rate,Season_FT_rate,Season_PTS_rate,Playoffs_Effic,Playoffs_FG_rate,Playoffs_FT_rate,Playoffs_PTS_rate
FERNSER01,Eric,Fernsten,N,3.2018348623853212,0.4447004608294931,0.6752577319587629,0.3146682897139379,0.8,0.3076923076923077,0.625,0.2826086956521739
FERRAAL01,Al,Ferrari,N,4.619946091644205,0.3675177898702386,0.7598814229249012,0.3330255869163809,5.121212121212121,0.391304347826087,0.7230769230769231,0.34782608695652173
FERREDU01,Duane,Ferrell,N,5.8799313893653515,0.4795677136102668,0.75,0.4244299301019824,5.0,0.4217687074829932,0.6883116883116883,0.38461538461538464
FERRIAR01,Arnie,Ferrin,N,2.3764044943820224,0.33217088055797733,0.685785536159601,0.0,3.526315789473684,0.3383458646616541,0.7021276595744681,0.0
FERRYBO01,Bob,Ferry,N,4.883280757097792,0.4327110073901206,0.6640039940089866,0.4505768631119426,4.071428571428571,0.45098039215686275,0.6206896551724138,0.47690014903129657
FERRYDA01,Danny,Ferry,N,7.400218102508179,0.44612644701691895,0.8402234636871508,0.3550788573949487,4.358208955223881,0.37398373983739835,0.75,0.25806451612903225
FIELDKE01,Kenny,Fields,N,6.2771739130434785,0.47389969293756395,0.7326388888888888,0.4234769687964339,6.416666666666667,0.5507246376811594,0.5217391304347826,0.5632911392405063
FILLMGR01,Greg,Fillmore,N,0.9183673469387755,0.40310077519379844,0.4666666666666667,0.34911242603550297,-0.375,0.0,0.0,0.0
FINLEMI01,Michael,Finley,N,17.717006802721087,0.4494753366933818,0.8072877535687453,0.48376376099148377,16.303571428571427,0.41724137931034483,0.851063829787234,0.42962003454231434
FISHEDE01,Derek,Fisher,N,8.477346278317151,0.3967779056386651,0.782608695652174,0.3244476782643207,9.23076923076923,0.42643391521197005,0.7397260273972602,0.3270564915758176
FLEISJE01,Jerry,Fleishman,N,1.0877862595419847,0.27700972862263185,0.6379821958456974,1.7142857142857142,2.75,0.5,0.42857142857142855,0.46153846153846156
FLEMIAL01,Al,Fleming,N,2.15,0.4838709677419355,0.5882352941176471,0.41237113402061853,1.0,0.3333333333333333,0.75,0.3333333333333333
FLEMIED01,Ed,Fleming,N,4.191780821917808,0.3587182688306284,0.7307335190343547,0.40591658583899126,3.1538461538461537,0.35064935064935066,0.88,0.42696629213483145
FLEMIVE01,Vern,Fleming,N,13.451287793952968,0.49836560221272314,0.7639773531493277,0.40957081024230413,8.432432432432432,0.4658119658119658,0.7710843373493976,0.376158940397351
FLOYDSL01,Sleepy,Floyd,N,13.374085684430511,0.4441337993010484,0.8147724019467506,0.4646931736345374,13.722222222222221,0.4572192513368984,0.8135593220338984,0.44990366088631983
FLYNNMI01,Mike,Flynn,A,5.059701492537314,0.37813211845102507,0.5765765765765766,0.3837739288969918,10.0,0.5,0.7272727272727273,0.4578313253012048
FONTALE01,Levi,Fontaine,N,1.5714285714285714,0.36551724137931035,0.7567567567567568,0.638095238095238,1.0,0.6666666666666666,0.3333333333333333,0.5555555555555556
FORDCH01,Chris,Ford,N,11.013853904282115,0.4597032295606634,0.7306397306397306,0.3318060155151295,7.155172413793103,0.44047619047619047,0.6883116883116883,0.2938388625592417
FORDDO01,Don,Ford,N,8.10548523206751,0.4642857142857143,0.7733598409542743,0.3242662079346307,6.75,0.4158415841584158,0.75,0.3236151603498542
FORDPH01,Phil,Ford,N,12.659751037344398,0.4666666666666667,0.8196004993757803,0.4142783085240317,8.533333333333333,0.36496350364963503,0.717391304347826,0.3269230769230769
FORREBA01,Bayard,Forrest,N,7.0071942446043165,0.44901960784313727,0.5091743119266054,0.2671361502347418,1.4,0.5789473684210527,0.2,0.21238938053097345
FORTSDA01,Danny,Fortson,N,12.129032258064516,0.4704443538524256,0.7853333333333333,0.4152875342302655,3.727272727272727,0.5714285714285714,0.8,0.34285714285714286
FOSTEFR01,Fred,Foster,N,4.5659655831739965,0.4141709276844412,0.7273684210526316,0.4489907854322071,2.4,0.42105263157894735,1.0,0.3673469387755102
FOSTEGR01,Greg,Foster,N,4.458841463414634,0.43954659949622166,0.7477954144620811,0.3182844243792325,3.791044776119403,0.4253393665158371,0.7843137254901961,0.2690531177829099
FOSTEJE01,Jeff,Foster,N,9.186224489795919,0.48125836680053546,0.6118721461187214,0.24976296898279832,9.0,0.5703125,0.7045454545454546,0.24826629680998613
FOSTERO01,Rod,Foster,N,6.222222222222222,0.4400278940027894,0.7676767676767676,0.4532791642484039,1.7894736842105263,0.265625,0.8823529411764706,0.266304347826087
FOUSTLA01,Larry,Foust,N,7.001223990208079,0.40514127894625024,0.7412790697674418,0.5115577889447236,6.164383561643835,0.3944954128440367,0.78125,0.46979166666666666
FOWLECA01,Cal,Fowler,A,3.423076923076923,0.4548611111111111,0.6218487394957983,0.2779578606158833,2.0,0.42857142857142855,0.7,0.25
FOXJI01,Jim,Fox,N,9.135935397039031,0.4789068231841526,0.7695399732023225,0.40158436451948654,3.2333333333333334,0.39344262295081966,0.7183098591549296,0.3869047619047619
FOXRI01,Rick,Fox,N,11.05268817204301,0.44979385556589974,0.7701829924650161,0.3779613860551387,8.35135135135135,0.4442595673876872,0.8014705882352942,0.2884843688167788
FRANCST01,Steve,Francis,N,20.22566371681416,0.429597296536187,0.7979727368053128,0.4992978711453126,22.4,0.42857142857142855,0.725,0.43243243243243246
FRANKWI01,Will,Franklin,A,2.2616822429906542,0.4152139461172742,0.6009174311926605,0.5197784810126582,0.5,0.4,0.0,0.4
FRANZRO01,Ron,Franz,A,5.493796526054591,0.44740177439797213,0.7033639143730887,0.47750201775625506,0.3333333333333333,0.3333333333333333,0.375,0.34375
FRAZIWA01,Walt,Frazier,N,19.22060606060606,0.4897730904442314,0.7858495030761949,0.5031810108186663,17.881720430107528,0.5113333333333333,0.751434034416826,0.4874778649127245
FRAZIWI02,Wilbert,Frazier,A,2.774834437086093,0.41606367583212733,0.6105263157894737,0.42889842632331904,4.333333333333333,0.4482758620689655,0.42857142857142855,0.3411764705882353
FREEMDO01,Donnie,Freeman,A,12.53595890410959,0.45786337518620984,0.7992900054614964,0.590606773764453,11.0,0.44359255202628695,0.7666666666666667,0.5284552845528455
FREEWO01,World,Free,N,15.395033860045146,0.4555757660556877,0.7531928480204342,0.6676458557989068,11.294117647058824,0.3980815347721823,0.7397959183673469,0.6170763260025873
FULKSJO01,Joe,Fulks,N,2.773006134969325,0.30242021846219747,0.7658536585365854,1.7824053452115813,-1.0,0.24074074074074073,0.6956521739130435,1.2
FULLECA01,Carl,Fuller,A,2.9210526315789473,0.45595854922279794,0.6,0.35667215815486,0.3333333333333333,0.2727272727272727,0.6666666666666666,0.37209302325581395
FULLETO02,Todd,Fuller,N,4.302222222222222,0.42154255319148937,0.6677740863787376,0.334,3.1,0.38461538461538464,0.6,0.24761904761904763
FUNDELA01,Lawrence,Funderburke,N,7.345911949685535,0.5056039850560399,0.675,0.4297503173931443,2.1538461538461537,0.42857142857142855,0.6923076923076923,0.3103448275862069
FURLOTE01,Terry,Furlow,N,9.121338912133892,0.45930488341399034,0.8622047244094488,0.5302557704304429,9.25,0.4900662251655629,0.9473684210526315,0.5935483870967742
GABORBI01,Billy,Gabor,N,4.11400651465798,0.3438395415472779,0.7367957746478874,0.8144021739130435,2.9166666666666665,0.30976430976430974,0.7280701754385965,0.8782894736842105
GADZUDA01,Dan,Gadzuric,N,10.107317073170732,0.5248677248677248,0.5201072386058981,0.3118590586379174,5.0,0.5,0.0,0.4444444444444444
GAINECO01,Corey,Gaines,N,4.875,0.423963133640553,0.7361111111111112,0.24775224775224775,0.0,0.0,0.0,0.0
GALEMI01,Mike,Gale,A,8.359897172236504,0.4531963470319635,0.734006734006734,0.29938663282571915,8.272727272727273,0.43609022556390975,0.8666666666666667,0.3008474576271186
GALEMI01,Mike,Gale,N,11.311258278145695,0.4740518962075848,0.8248407643312102,0.3013674144248816,8.5,0.4158415841584158,0.725,0.28695652173913044
GALLAHA01,Harry,Gallatin,N,7.126099706744868,0.3981861981011761,0.773458123350132,0.5592234237652565,6.241379310344827,0.39361702127659576,0.7544910179640718,0.5728395061728395
GAMBEDA01,Dave,Gambee,N,5.744,0.4203935599284436,0.8222859190254389,0.5410842141152403,3.813953488372093,0.3564954682779456,0.8343949044585988,0.4369047619047619
GAMBLKE01,Kevin,Gamble,N,9.61171032357473,0.5017626321974148,0.8101010101010101,0.4241797628894403,8.548387096774194,0.4859437751004016,0.7272727272727273,0.35894039735099337
GARDNVE01,Vern,Gardner,N,3.3112582781456954,0.34427327528466173,0.7475961538461539,2.641025641025641,4.0,0.3492063492063492,0.8,0.7792207792207793
GARLAWI01,Winston,Garland,N,11.183953033268102,0.4302430243024302,0.8298068077276909,0.35845533313415,9.95,0.4127906976744186,0.9111111111111111,0.35658914728682173
GARMADI01,Dick,Garmaker,N,7.821852731591449,0.4028690974297669,0.786727456940223,0.460468942821884,8.285714285714286,0.3794466403162055,0.8214285714285714,0.4251497005988024
GARNEBI01,Bill,Garnett,N,8.473333333333333,0.49014567266495285,0.7201166180758017,0.31140684410646385,6.125,0.5,0.875,0.5135135135135135
GARNEKE01,Kevin,Garnett,N,26.821935483870966,0.48990839931687624,0.768318397469689,0.5300679444275428,28.638297872340427,0.45755237045203967,0.7610294117647058,0.5239760239760239
GARRECA01,Calvin,Garrett,N,6.054216867469879,0.4573170731707317,0.7674418604651163,0.28424202127659576,2.2857142857142856,0.4090909090909091,0.875,0.211864406779661
GARREDE01,Dean,Garrett,N,8.818941504178273,0.4800531914893617,0.6766743648960739,0.24921090387374462,9.153846153846153,0.4918032786885246,0.6956521739130435,0.2846441947565543
GARREEL01,Eldo,Garrett,N,6.852507374631268,0.4233490566037736,0.8626609442060086,0.39809829304616795,6.6923076923076925,0.5024390243902439,0.8333333333333334,0.36817472698907955
GARRERO01,Rowland,Garrett,N,5.053231939163498,0.44147682639434405,0.7717391304347826,0.4602409638554217,0.3157894736842105,0.35,0.5,0.2967741935483871
GARRIPA01,Pat,Garrity,N,7.633410672853828,0.4217708663916217,0.802547770700637,0.37616309461578673,7.777777777777778,0.4,0.8947368421052632,0.2860125260960334
GASOLPA01,Pau,Gasol,N,20.456375838926174,0.5053516819571865,0.7296875,0.5266046055854973,20.75,0.5193798449612403,0.75,0.5955056179775281
GATLICH01,Chris,Gatling,N,11.038571428571428,0.5127079904918632,0.6596814752724225,0.5255432018021946,10.4,0.49038461538461536,0.6229508196721312,0.47297297297297297
GATTIKE01,Kenny,Gattison,N,9.777327935222672,0.5196211096075778,0.6493506493506493,0.39506545820745215,6.615384615384615,0.5,0.4827586206896552,0.27755102040816326
GEARYRE01,Reggie,Geary,N,2.227722772277228,0.3436123348017621,0.4925373134328358,0.22448979591836735,1.4285714285714286,0.42857142857142855,0.5,0.1956521739130435
